Codice_scuola, Perc_certificato_agibilita_abitabilita, Perc_certificato_collaudo_statico, Perc_certificato_omologazione_centrale_termi, Perc_certificato_prevenzione_incendi_cpi, Perc_nullaosta_provvisorio_prevenzione_incendi_nop, Perc_certificato_collaudo_impianto_spegnimento, Perc_documento_valutazione_rischio, Perc_piano_emergenza, Perc_Media
TVEE84303T, 100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
CTIS032001, 0.0 ,0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
LTMM81301X, 0.0 ,0.0 ,0.0 ,0.0 ,50.0 ,0.0 ,50.0 ,50.0 ,18.75
MIPS25000Q, 100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,37.5
VAEE865016, 0.0 ,0.0 ,50.0 ,0.0 ,50.0 ,0.0 ,100.0 ,100.0 ,37.5
MTMM80901T, 100.0 ,50.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,43.75
BNEE842027, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
SAIS046001, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
FOEE820019, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
NAEE8D9043, 100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,100.0
CSEE864017, 100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,62.5
RMEE84602C, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
CZIC868008, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
LUTF01601E, 50.0 ,75.0 ,50.0 ,0.0 ,0.0 ,25.0 ,100.0 ,100.0 ,50.0
AQMM83901N, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
MIIC8C0007, 0.0 ,100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,37.5
FIMM868014, 0.0 ,100.0 ,100.0 ,100.0 ,100.0 ,0.0 ,100.0 ,100.0 ,75.0
FIIC832008, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
SSIC812007, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,12.5
TOMM882011, 0.0 ,100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,62.5
TOMM84202G, 100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,62.5
TOMM8A301E, 50.0 ,100.0 ,50.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,62.5
NAIS10200N, 100.0 ,100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,75.0
BSTD016019, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,100.0 ,37.5
ISMM829013, 100.0 ,100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,75.0
BREE83201B, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
BGEE8AB015, 50.0 ,100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,68.75
MIMM8D301A, 0.0 ,0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,25.0
LTEE80101P, 0.0 ,100.0 ,50.0 ,50.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
LEEE81305V, 0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
TVMM854015, 100.0 ,100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,75.0
PGEE02302Q, 100.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
SOMM80601A, 100.0 ,100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,75.0
PSMM83501B, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
SAEE89102T, 0.0 ,0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
TPPC024019, 100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,100.0 ,75.0
RMEE8B201V, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
VAEE82401X, 100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
TVTN01000N, 100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,62.5
FGEE828012, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
NAEE8AQ01R, 100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
FGEE856016, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,12.5
BSEE828017, 100.0 ,100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,50.0 ,0.0 ,56.25
PGIC842001, 0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
TOEE89904E, 100.0 ,50.0 ,0.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,56.25
REEE844041, 0.0 ,50.0 ,50.0 ,50.0 ,0.0 ,0.0 ,50.0 ,50.0 ,31.25
VIIC81500R, 100.0 ,100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,75.0
MNEE82401E, 0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
AVMM84603P, 0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,12.5
FIEE839037, 0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,0.0 ,100.0 ,100.0 ,50.0
CSRI06101D, 100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
FRIC814003, 0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
SAIC83800T, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
RMEE221041, 0.0 ,100.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,37.5
FGIC83300B, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
BSEE89304D, 100.0 ,50.0 ,50.0 ,0.0 ,50.0 ,0.0 ,100.0 ,100.0 ,56.25
TOMM852026, 0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
VAMM84101L, 100.0 ,100.0 ,100.0 ,0.0 ,50.0 ,0.0 ,0.0 ,100.0 ,56.25
RMEE8A3036, 0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,25.0
LEIS003006, 100.0 ,100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,50.0
MCMM80602X, 0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,0.0 ,25.0
NAIS09700B, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
PGIS00200P, 0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,100.0 ,62.5
SVIC82000X, 0.0 ,100.0 ,100.0 ,100.0 ,100.0 ,0.0 ,100.0 ,100.0 ,75.0
TPEE81702T, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
GRPM01050X, 100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,37.5
VTEE822066, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
NAMM8AL01C, 100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,100.0 ,75.0
CTMM80902T, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,12.5
LEIS02900A, 0.0 ,100.0 ,100.0 ,0.0 ,100.0 ,100.0 ,100.0 ,100.0 ,75.0
NAEE8AH018, 0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
TPIC81600V, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
VAIC823002, 0.0 ,100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,37.5
CZTL06000D, 100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
UDEE85403L, 0.0 ,0.0 ,50.0 ,0.0 ,50.0 ,0.0 ,50.0 ,50.0 ,25.0
TOEE8BD034, 0.0 ,100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,62.5
VETD06000R, 100.0 ,0.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,100.0 ,62.5
ROMM81502A, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
CSSD078014, 0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,25.0
MIMM8E2015, 100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,62.5
FREE829042, 0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
KRRC00901E, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,33.333333333333336 ,66.66666666666667 ,12.5
RMEE8GW017, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
TOEE867021, 100.0 ,100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,75.0
BOEE87701T, 0.0 ,0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
UDEE848028, 100.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,37.5
PETF00301C, 0.0 ,33.333333333333336 ,33.333333333333336 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,8.333333333333334
RIRI007508, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
AVMM87502N, 100.0 ,100.0 ,100.0 ,100.0 ,0.0 ,100.0 ,100.0 ,100.0 ,87.5
RAIC82000R, 100.0 ,100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,75.0
FIEE83804C, 0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,37.5
PGTA011019, 0.0 ,0.0 ,0.0 ,0.0 ,33.333333333333336 ,0.0 ,100.0 ,100.0 ,29.166666666666668
RMIC8G6005, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
SIPC002018, 100.0 ,0.0 ,100.0 ,100.0 ,0.0 ,100.0 ,100.0 ,100.0 ,75.0
BGTF004505, 0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,0.0 ,100.0 ,100.0 ,62.5
MEEE83201N, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
MIMM8A701T, 0.0 ,100.0 ,0.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,50.0
MIMM8A6012, 100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,62.5
CTMM814018, 66.66666666666667 ,100.0 ,0.0 ,0.0 ,66.66666666666667 ,100.0 ,100.0 ,100.0 ,66.66666666666667
VEIS021001, 100.0 ,100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,75.0
SREE85401X, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
FOEE02002B, 100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,37.5
VIEE88803P, 100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
SAEE04311X, 100.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
VRMM845012, 0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,12.5
COEE85102G, 100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,0.0 ,100.0 ,100.0 ,87.5
TEMM81601D, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
MCEE81104E, 100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,62.5
BSEE82501Q, 100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,0.0 ,100.0 ,100.0 ,87.5
COIC84800L, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
NAEE8D2026, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
PAIC8AX007, 100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,100.0
BSPM02050E, 0.0 ,0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
LUPS020003, 0.0 ,50.0 ,50.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
MIIS011002, 100.0 ,100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,75.0
MSMM814016, 100.0 ,100.0 ,100.0 ,0.0 ,50.0 ,100.0 ,100.0 ,50.0 ,75.0
BGEE826013, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
GEMM85201B, 25.0 ,75.0 ,0.0 ,0.0 ,75.0 ,0.0 ,50.0 ,50.0 ,34.375
MIIC8DB00D, 0.0 ,100.0 ,0.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
TVEE82101V, 100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,62.5
ISMM81205T, 0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
CBMM84701D, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
BNEE85504B, 100.0 ,100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,75.0
CTEE81905L, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
VAMM82602G, 100.0 ,100.0 ,0.0 ,0.0 ,50.0 ,50.0 ,100.0 ,100.0 ,62.5
VIIC88200G, 100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,100.0 ,100.0 ,75.0
NAIS02900R, 100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,62.5
CSMM81002V, 0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
LEMM89201P, 0.0 ,100.0 ,100.0 ,100.0 ,0.0 ,100.0 ,100.0 ,100.0 ,75.0
CBEE825092, 0.0 ,50.0 ,50.0 ,0.0 ,0.0 ,50.0 ,50.0 ,50.0 ,31.25
RAIC811002, 100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,62.5
NAMM8CA01N, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
PTEE81606B, 100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
PCMM80403D, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
MIIC8EU00Q, 0.0 ,100.0 ,0.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,50.0
CASL01000N, 0.0 ,0.0 ,33.333333333333336 ,0.0 ,0.0 ,0.0 ,0.0 ,33.333333333333336 ,8.333333333333334
ATMM80501Q, 100.0 ,100.0 ,50.0 ,0.0 ,0.0 ,0.0 ,50.0 ,50.0 ,43.75
TOTF04050V, 0.0 ,100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,62.5
VAIC85300T, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
CZMM872044, 50.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.0 ,50.0 ,31.25
FGMM85802T, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
LEEE867013, 0.0 ,0.0 ,100.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,50.0
CSIC822003, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
NUPS012012, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.0 ,50.0 ,12.5
PAEE039017, 0.0 ,0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
ROEE81505E, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
ISEE83301Q, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
MSIS01100T, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
GEMM833012, 50.0 ,50.0 ,0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,25.0
GEEE804013, 0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
CAEE87902C, 0.0 ,50.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,31.25
AVMM843015, 0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,50.0 ,50.0 ,37.5
RCEE848098, 100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,62.5
VEEE80601R, 100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,50.0
NARI051513, 100.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
METL00951R, 0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
FGMM86501X, 0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
TAEE85104E, 0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,100.0 ,50.0
CNTF01901L, 100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,62.5
MCMM80202L, 50.0 ,50.0 ,50.0 ,50.0 ,0.0 ,0.0 ,50.0 ,50.0 ,37.5
CSMM836023, 50.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.0 ,50.0 ,18.75
CTEE8AF022, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
AQEE00400Q, 0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,12.5
TOEE829015, 100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,62.5
CEEE89504V, 100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
PAEE8AX03B, 0.0 ,0.0 ,100.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,50.0
FREE81602T, 100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
VREE85602E, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
FRIC83300C, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
PNRI00602X, 100.0 ,0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,62.5
CTIS04800E, 100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
RIMM82101B, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
SIRC00901P, 100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,62.5
CTPC00102N, 100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,0.0 ,37.5
ROEE82205N, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
PDEE871041, 100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,100.0 ,75.0
VCEE81502B, 66.66666666666667 ,100.0 ,100.0 ,66.66666666666667 ,0.0 ,0.0 ,33.333333333333336 ,66.66666666666667 ,54.16666666666667
CEEE8AD046, 0.0 ,0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
FEIC80000D, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
CHTD01801B, 0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,12.5
MNEE80702T, 100.0 ,100.0 ,100.0 ,50.0 ,0.0 ,0.0 ,100.0 ,100.0 ,68.75
METD110001, 100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,100.0
MIRI02401Q, 100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
MIMM88501C, 100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,37.5
GEMM804034, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
MIEE8C1015, 0.0 ,0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,12.5
SAIS058007, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
BGIC86900V, 0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
PCEE806014, 100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,37.5
MIIC874001, 100.0 ,100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,75.0
RCTA032018, 0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,12.5
CSMM899015, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
AGPS002027, 0.0 ,50.0 ,0.0 ,0.0 ,0.0 ,50.0 ,0.0 ,0.0 ,12.5
RMEE8F701C, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
MEIC855008, 100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
RCMM84402L, 100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,12.5
FGSD04701A, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
NAPS04801L, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
MIEE81902G, 100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,0.0 ,100.0 ,0.0 ,50.0
LURF00151A, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
TAMM84601V, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
BSMM88401E, 0.0 ,33.333333333333336 ,33.333333333333336 ,0.0 ,66.66666666666667 ,0.0 ,66.66666666666667 ,66.66666666666667 ,33.333333333333336
MTMM829013, 100.0 ,100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,75.0
FETD08000Q, 50.0 ,25.0 ,50.0 ,0.0 ,0.0 ,100.0 ,100.0 ,100.0 ,53.125
FGRI03701E, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,25.0
PGMM81702A, 100.0 ,100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,75.0
TRMM81503B, 100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,62.5
FOEE82302T, 0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
UDEE85201V, 0.0 ,100.0 ,100.0 ,100.0 ,0.0 ,100.0 ,100.0 ,100.0 ,75.0
NAMM85801N, 0.0 ,0.0 ,100.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,50.0
BAMM883026, 0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,100.0 ,62.5
MOMM803015, 0.0 ,0.0 ,100.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,50.0
RMMM833018, 0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
FOEE806013, 100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,62.5
CRMM82802L, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
SOEE81802P, 100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,62.5
FRRF00801L, 100.0 ,100.0 ,100.0 ,100.0 ,0.0 ,100.0 ,100.0 ,100.0 ,87.5
CAMM89901G, 0.0 ,50.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.0 ,50.0 ,18.75
CTEE8AZ04G, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
FRSD013018, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
RMTD64050A, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,100.0 ,50.0
RAMM81401E, 100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,66.66666666666667 ,100.0 ,100.0 ,70.83333333333334
TOMM8AW012, 100.0 ,100.0 ,100.0 ,100.0 ,0.0 ,100.0 ,100.0 ,100.0 ,87.5
FGEE814014, 0.0 ,66.66666666666667 ,0.0 ,0.0 ,0.0 ,33.333333333333336 ,66.66666666666667 ,66.66666666666667 ,29.16666666666667
BSIC835008, 100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,62.5
